dataset	compound_inchikey	canonical_smiles	parent_status	parent_smiles	parent_key	parent_formula
development	AZPCZHMEQBFZQM-UHFFFAOYSA-N	CCCCCCCCCCCCCCCCCCC(=O)CC(O)CCCCC	ok	CCCCCCCCCCCCCCCCCCC(=O)CC(O)CCCCC	AZPCZHMEQBFZQM-UHFFFAOYSA-N	C26H52O2
development	AZSNMRSAGSSBNP-UHFFFAOYSA-N	CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2	ok	CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2	AZSNMRSAGSSBNP-UHFFFAOYSA-N	C48H74O14
development	AZTMWIPCEFFOJD-UHFFFAOYSA-N	CC1NCCc2c1[nH]c1cc(O)ccc21	ok	CC1NCCc2c1[nH]c1cc(O)ccc21	AZTMWIPCEFFOJD-UHFFFAOYSA-N	C12H14N2O
development	BAVONGHXFVOKBV-UHFFFAOYSA-N	C=C(C)C1CC=C(C)C(O)C1	ok	C=C(C)C1CC=C(C)C(O)C1	BAVONGHXFVOKBV-UHFFFAOYSA-N	C10H16O
development	BBBXWRGITSUJPB-UHFFFAOYSA-N	NCCCCC(NC(=O)C(N)CCC(=O)O)C(=O)O	ok	NCCCCC(NC(=O)C(N)CCC(=O)O)C(=O)O	BBBXWRGITSUJPB-UHFFFAOYSA-N	C11H21N3O5
development	BBDKZWKEPDTENS-UHFFFAOYSA-N	C=CC1CC=CCC1	ok	C=CC1CC=CCC1	BBDKZWKEPDTENS-UHFFFAOYSA-N	C8H12
development	BBIXOODYWPFNDT-UHFFFAOYSA-N	CCC(C)C(N)C(=O)N1CCCC1C(=O)O	ok	CCC(C)C(N)C(=O)N1CCCC1C(=O)O	BBIXOODYWPFNDT-UHFFFAOYSA-N	C11H20N2O3
development	BBJQPKLGPMQWBU-UHFFFAOYSA-N	CCCCCCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1	ok	CCCCCCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1	BBJQPKLGPMQWBU-UHFFFAOYSA-N	C43H76O2
development	BBJRTSLPWQUASB-UHFFFAOYSA-N	CCCCCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)N(C)C	ok	CCCCCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)N(C)C	BBJRTSLPWQUASB-UHFFFAOYSA-N	C22H37NO3
development	BBMCNYFBAIUERL-UHFFFAOYSA-N	CCCCCCC(OC)OC	ok	CCCCCCC(OC)OC	BBMCNYFBAIUERL-UHFFFAOYSA-N	C9H20O2
development	BCEHBSKCWLPMDN-UHFFFAOYSA-N	CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F	ok	CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F	BCEHBSKCWLPMDN-UHFFFAOYSA-N	C16H14F3N5O
development	BCGWQEUPMDMJNV-UHFFFAOYSA-N	CN(C)CCCN1c2ccccc2CCc2ccccc21	ok	CN(C)CCCN1c2ccccc2CCc2ccccc21	BCGWQEUPMDMJNV-UHFFFAOYSA-N	C19H24N2
development	BCMYNNIPTQUKAC-UHFFFAOYSA-N	CCCCC=CCC(=O)OCC	ok	CCCCC=CCC(=O)OCC	BCMYNNIPTQUKAC-UHFFFAOYSA-N	C10H18O2
development	BCQZXOMGPXTTIC-UHFFFAOYSA-N	FC(F)(F)C(Cl)Br	ok	FC(F)(F)C(Cl)Br	BCQZXOMGPXTTIC-UHFFFAOYSA-N	C2HBrClF3
development	BDCDNTVZSILEOY-UHFFFAOYSA-N	O=c1c(OC2OC(CO)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	tautomer_MaxTransformsReached			C20H18O11
development	BDIZCZITXGMZCF-UHFFFAOYSA-N	COC1C=C2C(CCC(OC3OCC(O)C(O)C3O)C2(C)C)C2(C)CCC3(C)C(C(C)CCC=C(C)C)C(OC4OC(COC(C)=O)C(OC(C)=O)C(O)C4O)CC3(C)C12	ok	COC1C=C2C(CCC(OC3OCC(O)C(O)C3O)C2(C)C)C2(C)CCC3(C)C(C(C)CCC=C(C)C)C(OC4OC(COC(C)=O)C(OC(C)=O)C(O)C4O)CC3(C)C12	BDIZCZITXGMZCF-UHFFFAOYSA-N	C46H74O14
development	BDOGTORASJEUBW-UHFFFAOYSA-N	CCCCOc1ccc2ccc(=O)oc2c1	ok	CCCCOc1ccc2ccc(=O)oc2c1	BDOGTORASJEUBW-UHFFFAOYSA-N	C13H14O3
development	BEFYGZGLHDYVIF-UHFFFAOYSA-N	CC(=CC(C)C1CCC2C1(C)CCC1C23C=CC2(CC(O)CCC12C)OO3)C(C)C(C)C	ok	CC(=CC(C)C1CCC2C1(C)CCC1C23C=CC2(CC(O)CCC12C)OO3)C(C)C(C)C	BEFYGZGLHDYVIF-UHFFFAOYSA-N	C29H46O3
development	BFPAVSSBPLQXJZ-UHFFFAOYSA-N	C=CC1(C)CCC2=C(CCC3C(C)(C(=O)O)CCCC23C)C1	ok	C=CC1(C)CCC2=C(CCC3C(C)(C(=O)O)CCCC23C)C1	BFPAVSSBPLQXJZ-UHFFFAOYSA-N	C20H30O2
development	BFPYWIDHMRZLRN-UHFFFAOYSA-N	C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C	ok	C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C	BFPYWIDHMRZLRN-UHFFFAOYSA-N	C20H24O2
development	BFVREXFWNFMMSF-UHFFFAOYSA-N	Cn1c2ccccc2c(=O)c2c(O)cc3c(c21)CC(C(O)(CO)COC1OC(CO)C(O)C(O)C1O)O3	ok	Cn1c2ccccc2c(=O)c2c(O)cc3c(c21)CC(C(O)(CO)COC1OC(CO)C(O)C(O)C1O)O3	BFVREXFWNFMMSF-UHFFFAOYSA-N	C25H29NO11
development	BGEBZHIAGXMEMV-UHFFFAOYSA-N	COc1c2ccoc2cc2oc(=O)ccc12	ok	COc1c2ccoc2cc2oc(=O)ccc12	BGEBZHIAGXMEMV-UHFFFAOYSA-N	C12H8O4
development	BGIBNWZALWRTHR-UHFFFAOYSA-N	CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C=O)CC21	ok	CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C=O)CC21	BGIBNWZALWRTHR-UHFFFAOYSA-N	C21H28O3
development	BGWZSZYIGVZLMM-UHFFFAOYSA-N	O=C(C(O)CO)C(O)C(O)O	ok	O=C(O)C(O)C(O)C(O)CO	QXKAIJAYHKCRRA-UHFFFAOYSA-N	C5H10O6
development	BGZUIZSBNOBPKP-UHFFFAOYSA-N	Cc1c(F)c(NO)c2c(=O)cc(-c3ccc(N)c(F)c3)oc2c1F	ok	Cc1c(F)c(NO)c2c(=O)cc(-c3ccc(N)c(F)c3)oc2c1F	BGZUIZSBNOBPKP-UHFFFAOYSA-N	C16H11F3N2O3
development	BHQCQFFYRZLCQQ-UHFFFAOYSA-N	CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	ok	CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	BHQCQFFYRZLCQQ-UHFFFAOYSA-N	C24H40O5
development	BHSYMWWMVRPCPA-UHFFFAOYSA-N	CCC(C)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(N)CCCN=C(N)N)C(=O)O	ok	CCC(C)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(N)CCCN=C(N)N)C(=O)O	BHSYMWWMVRPCPA-UHFFFAOYSA-N	C18H37N9O4
development	BHTRKEVKTKCXOH-UHFFFAOYSA-N	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	ok	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C	BHTRKEVKTKCXOH-UHFFFAOYSA-N	C26H45NO6S
development	BHZCGCMWEVHUBA-UHFFFAOYSA-N	CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C	ok	CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(c3ccc(N(C)C)cc3)CC21C	BHZCGCMWEVHUBA-UHFFFAOYSA-N	C29H35NO2
development	BIWKXNFEOZXNLX-UHFFFAOYSA-N	CC=C1C(O)OC=C(C(=O)OC)C1CC(=O)OCCc1ccc(O)c(O)c1	ok	CC=C1C(O)OC=C(C(=O)OC)C1CC(=O)OCCc1ccc(O)c(O)c1	BIWKXNFEOZXNLX-UHFFFAOYSA-N	C19H22O8
development	BIWLELKAFXRPDE-UHFFFAOYSA-N	CC(C)=CCCC(C)=CCCC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)CCC=C(C)CCC=C(C)C	ok	CC(C)=CCCC(C)=CCCC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)CCC=C(C)CCC=C(C)C	BIWLELKAFXRPDE-UHFFFAOYSA-N	C40H60
development	BJWJSFCBOIUATF-UHFFFAOYSA-N	Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(Cc3sc(=O)[nH]c3O)cc1)O2	ok	Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(Cc3sc(=O)[nH]c3O)cc1)O2	BJWJSFCBOIUATF-UHFFFAOYSA-N	C24H27NO5S
development	BKAYIFDRRZZKNF-UHFFFAOYSA-N	CC(=O)NCCC(=O)NC(Cc1c[nH]cn1)C(=O)O	ok	CC(=O)NCCC(=O)NC(Cc1c[nH]cn1)C(=O)O	BKAYIFDRRZZKNF-UHFFFAOYSA-N	C11H16N4O4
development	BKBHDJLHSWOMFP-UHFFFAOYSA-N	CC=C(C)C(=O)OC1C(O)C(C)(C)CC2C3=CCC4C5(C)CCC(O)C(C)(CO)C5CCC4(C)C3(C)CC(O)C21CO	ok	CC=C(C)C(=O)OC1C(O)C(C)(C)CC2C3=CCC4C5(C)CCC(O)C(C)(CO)C5CCC4(C)C3(C)CC(O)C21CO	BKBHDJLHSWOMFP-UHFFFAOYSA-N	C35H56O7
development	BKIMMITUMNQMOS-UHFFFAOYSA-N	CCCCCCCCC	ok	CCCCCCCCC	BKIMMITUMNQMOS-UHFFFAOYSA-N	C9H20
development	BLGXFZZNTVWLAY-UHFFFAOYSA-N	COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21	ok	COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21	BLGXFZZNTVWLAY-UHFFFAOYSA-N	C21H26N2O3
development	BLJRIMJGRPQVNF-UHFFFAOYSA-N	CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1	ok	CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1	BLJRIMJGRPQVNF-UHFFFAOYSA-N	C13H24N4O3S
development	BLXXJMDCKKHMKV-UHFFFAOYSA-N	COc1ccc2cc(CCC(C)=O)ccc2c1	ok	COc1ccc2cc(CCC(C)=O)ccc2c1	BLXXJMDCKKHMKV-UHFFFAOYSA-N	C15H16O2
development	BMJHIHGNLQCIRO-UHFFFAOYSA-N	O=C(c1cccs1)c1ccc(OCc2nn[nH]n2)c(Cl)c1Cl	ok	O=C(c1cccs1)c1ccc(OCc2nn[nH]n2)c(Cl)c1Cl	BMJHIHGNLQCIRO-UHFFFAOYSA-N	C13H8Cl2N4O2S
development	BNJVHGHQYHAEDJ-UHFFFAOYSA-N	Clc1ccccc1CN1C=Cc2sccc2C1	ok	Clc1ccccc1CN1C=Cc2sccc2C1	BNJVHGHQYHAEDJ-UHFFFAOYSA-N	C14H12ClNS
development	BNMGUJRJUUDLHW-UHFFFAOYSA-N	CC1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5C(O)CC43C)C2C1C	ok	CC1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5C(O)CC43C)C2C1C	BNMGUJRJUUDLHW-UHFFFAOYSA-N	C48H78O20
development	BNODVYXZAAXSHW-UHFFFAOYSA-N	N=C(N)NCCCC(N)C(=O)NC(Cc1c[nH]cn1)C(=O)O	ok	N=C(N)NCCCC(N)C(=O)NC(Cc1c[nH]cn1)C(=O)O	BNODVYXZAAXSHW-UHFFFAOYSA-N	C12H21N7O3
development	BNRNXUUZRGQAQC-UHFFFAOYSA-N	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12	ok	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12	BNRNXUUZRGQAQC-UHFFFAOYSA-N	C22H30N6O4S
development	BNUHAJGCKIQFGE-UHFFFAOYSA-N	COc1ccc([N+](=O)[O-])cc1	ok	COc1ccc([N+](=O)[O-])cc1	BNUHAJGCKIQFGE-UHFFFAOYSA-N	C7H7NO3
development	BNWJOHGLIBDBOB-UHFFFAOYSA-N	C=CCc1cc(OC)c2c(c1)OCO2	ok	C=CCc1cc(OC)c2c(c1)OCO2	BNWJOHGLIBDBOB-UHFFFAOYSA-N	C11H12O3
development	BOVGTQGAOIONJV-UHFFFAOYSA-N	Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1	ok	Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1	BOVGTQGAOIONJV-UHFFFAOYSA-N	C15H21N3O3S
development	BPRHUIZQVSMCRT-UHFFFAOYSA-N	CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)O	ok	CC(C)=c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1=CCC(O)CC(O)CC(=O)O	DRLXVNRHGMULCY-UHFFFAOYSA-N	C22H28FN3O6S
development	BQJCRHHNABKAKU-UHFFFAOYSA-N	CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5	ok	CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5	BQJCRHHNABKAKU-UHFFFAOYSA-N	C17H19NO3
development	BQOFWKZOCNGFEC-UHFFFAOYSA-N	CC1=CCC2C(C1)C2(C)C	ok	CC1=CCC2C(C1)C2(C)C	BQOFWKZOCNGFEC-UHFFFAOYSA-N	C10H16
development	BRMSNMZILBBMIX-UHFFFAOYSA-N	CC1=C(C)C2CC1CC2O	ok	CC1=C(C)C2CC1CC2O	BRMSNMZILBBMIX-UHFFFAOYSA-N	C9H14O
development	BRMWTNUJHUMWMS-UHFFFAOYSA-N	Cn1cnc(CC(N)C(=O)O)c1	ok	Cn1cnc(CC(N)C(=O)O)c1	BRMWTNUJHUMWMS-UHFFFAOYSA-N	C7H11N3O2
development	BROZQMCDYUJKFQ-UHFFFAOYSA-N	CC(C)CC(O)CC(C)CCC(=O)c1ccoc1	ok	CC(C)CC(O)CC(C)CCC(=O)c1ccoc1	BROZQMCDYUJKFQ-UHFFFAOYSA-N	C15H24O3
development	BRUQQQPBMZOVGD-UHFFFAOYSA-N	COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314	ok	COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314	BRUQQQPBMZOVGD-UHFFFAOYSA-N	C18H21NO4
development	BSUVNQLYZGXYQY-UHFFFAOYSA-N	CCC(C)C(NC(=O)C(N)Cc1ccc(OS(=O)(=O)O)cc1)C(=O)NC(Cc1ccc(OS(=O)(=O)O)cc1)C(=O)NC(C(=O)NC(CCC(N)=O)C(=O)O)C(C)O	tautomer_MaxTransformsReached			C33H46N6O16S2
development	BSWHERGFUNMWGS-UHFFFAOYSA-N	CCC(C)C(NC(=O)C(N)CC(=O)O)C(=O)O	ok	CCC(C)C(NC(=O)C(N)CC(=O)O)C(=O)O	BSWHERGFUNMWGS-UHFFFAOYSA-N	C10H18N2O5
development	BSWWXRFVMJHFBN-UHFFFAOYSA-N	Oc1c(Br)cc(Br)cc1Br	ok	Oc1c(Br)cc(Br)cc1Br	BSWWXRFVMJHFBN-UHFFFAOYSA-N	C6H3Br3O
development	BSXAHDOWMOSVAP-UHFFFAOYSA-N	COCCCOc1ccnc(CSc2nc3ccccc3[nH]2)c1C	ok	COCCCOc1ccnc(CSc2nc3ccccc3[nH]2)c1C	BSXAHDOWMOSVAP-UHFFFAOYSA-N	C18H21N3O2S
development	BTBFUBUCCJKJOZ-UHFFFAOYSA-N	c1coc(Cn2cccc2)c1	ok	c1coc(Cn2cccc2)c1	BTBFUBUCCJKJOZ-UHFFFAOYSA-N	C9H9NO
development	BTDGDFUXKPAUKN-UHFFFAOYSA-N	CCC=CCn1c(=O)c2c(ncn2C)n(C)c1=O	ok	CCC=CCn1c(=O)c2c(ncn2C)n(C)c1=O	BTDGDFUXKPAUKN-UHFFFAOYSA-N	C12H16N4O2
development	BTJIUGUIPKRLHP-UHFFFAOYSA-N	O=[N+]([O-])c1ccc(O)cc1	ok	O=[N+]([O-])c1ccc(O)cc1	BTJIUGUIPKRLHP-UHFFFAOYSA-N	C6H5NO3
development	BTKRSPXVXZNYGV-UHFFFAOYSA-N	N#[N+]c1ccc(CO)cc1	ok	N#[N+]c1ccc(CO)cc1	BTKRSPXVXZNYGV-UHFFFAOYSA-N	C7H7N2O+
development	BTQBYWOOCWQDQS-UHFFFAOYSA-N	CCCCCCCCCCCCCCC(=O)CC(O)CCCCC	ok	CCCCCCCCCCCCCCC(=O)CC(O)CCCCC	BTQBYWOOCWQDQS-UHFFFAOYSA-N	C22H44O2
development	BUEBVQCTEJTADB-UHFFFAOYSA-N	OCC1OC(O)C(OC2OCC(O)C(O)C2O)C(O)C1O	ok	OCC1OC(O)C(OC2OCC(O)C(O)C2O)C(O)C1O	BUEBVQCTEJTADB-UHFFFAOYSA-N	C11H20O10
development	BUGQDNPBVYMEFE-UHFFFAOYSA-N	Cc1c(F)c(N)c2c(=O)cc(-c3ccc(NO)c(F)c3)oc2c1F	ok	Cc1c(F)c(N)c2c(=O)cc(-c3ccc(NO)c(F)c3)oc2c1F	BUGQDNPBVYMEFE-UHFFFAOYSA-N	C16H11F3N2O3
development	BULVZWIRKLYCBC-UHFFFAOYSA-N	CCOP(=S)(OCC)SCSCC	ok	CCOP(=S)(OCC)SCSCC	BULVZWIRKLYCBC-UHFFFAOYSA-N	C7H17O2PS3
development	BUZUQNXGKRJIJT-UHFFFAOYSA-N	COc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1	ok	COc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1	BUZUQNXGKRJIJT-UHFFFAOYSA-N	C15H13Cl3O2
development	BVOSSZSHBZQJOI-UHFFFAOYSA-N	C=CC(O)CCC	ok	C=CC(O)CCC	BVOSSZSHBZQJOI-UHFFFAOYSA-N	C6H12O
development	BWEICTHJUIJQPH-UHFFFAOYSA-N	O=C(O)CC1CCC(=O)O1	ok	O=C(O)CC1CCC(=O)O1	BWEICTHJUIJQPH-UHFFFAOYSA-N	C6H8O4
development	BWNSTBOTBDUYFD-UHFFFAOYSA-N	CN1C(C(=O)Nc2ccc(O)cn2)C(=O)c2ccccc2S1(=O)=O	ok	CN1C(C(=O)Nc2ccc(O)cn2)C(=O)c2ccccc2S1(=O)=O	BWNSTBOTBDUYFD-UHFFFAOYSA-N	C15H13N3O5S
development	BXGYIRIVTYGQAU-UHFFFAOYSA-N	CCCCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1	ok	CCCCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1	BXGYIRIVTYGQAU-UHFFFAOYSA-N	C14H13F3O3
development	BXNGIHFNNNSEOS-UHFFFAOYSA-N	NC(=O)CC(NC(=O)C(N)Cc1ccccc1)C(=O)O	ok	NC(=O)CC(NC(=O)C(N)Cc1ccccc1)C(=O)O	BXNGIHFNNNSEOS-UHFFFAOYSA-N	C13H17N3O4
development	BXNJHAXVSOCGBA-UHFFFAOYSA-N	COc1ccc2c(c1)[nH]c1c(C)nccc12	ok	COc1ccc2c(c1)[nH]c1c(C)nccc12	BXNJHAXVSOCGBA-UHFFFAOYSA-N	C13H12N2O
development	BXRGGUXPWTWACZ-UHFFFAOYSA-N	CC1C(=O)OC2C1CCC1(C)CCC(=O)C(C)C21	ok	CC1C(=O)OC2C1CCC1(C)CCC(=O)C(C)C21	BXRGGUXPWTWACZ-UHFFFAOYSA-N	C15H22O3
development	BXZMJUJBUSHRMV-UHFFFAOYSA-N	CC1=CC(=C(C)C)CCC1	ok	CC1=CC(=C(C)C)CCC1	BXZMJUJBUSHRMV-UHFFFAOYSA-N	C10H16
development	BZLVMXJERCGZMT-UHFFFAOYSA-N	COC(C)(C)C	ok	COC(C)(C)C	BZLVMXJERCGZMT-UHFFFAOYSA-N	C5H12O
development	CARRCRVKWDEWCD-UHFFFAOYSA-N	Oc1cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2[nH]1	ok	Oc1cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2[nH]1	CARRCRVKWDEWCD-UHFFFAOYSA-N	C21H21ClN4OS
development	CBGWJBYCQMPLPS-UHFFFAOYSA-N	CC(=O)C(N)C(O)NC(CCCN=C(N)N)C(=O)O	ok	CC(O)C(N)C(=O)NC(CCCN=C(N)N)C(=O)O	HYLXOQURIOCKIH-UHFFFAOYSA-N	C10H21N5O4
development	CBIAWPMZSFFRGN-UHFFFAOYSA-N	CC(=O)N(C)c1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1	ok	CC(=O)N(C)c1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1	CBIAWPMZSFFRGN-UHFFFAOYSA-N	C20H16N4O2S
development	CBOMORHDRONZRN-UHFFFAOYSA-N	CCC=CCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O	ok	CCC=CCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O	CBOMORHDRONZRN-UHFFFAOYSA-N	C20H30O5
development	CBQGYUDMJHNJBX-UHFFFAOYSA-N	CCOc1ccccc1OC(c1ccccc1)C1CNCCO1	ok	CCOc1ccccc1OC(c1ccccc1)C1CNCCO1	CBQGYUDMJHNJBX-UHFFFAOYSA-N	C19H23NO3
development	CBVCZFGXHXORBI-UHFFFAOYSA-N	CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O	ok	CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O	CBVCZFGXHXORBI-UHFFFAOYSA-N	C36H47N5O4
development	CCDNQPZNDUPIIC-UHFFFAOYSA-N	Cc1c(O)[nH]c(CC(C)C)c(O)n(C)c(Cc2ccccc2)c(O)ncc(=O)n1C	ok	Cc1c(O)[nH]c(CC(C)C)c(O)n(C)c(Cc2ccccc2)c(O)ncc(=O)n1C	CCDNQPZNDUPIIC-UHFFFAOYSA-N	C22H30N4O4
development	CCGOSJCOMBQFBP-UHFFFAOYSA-N	O=C(C(=O)C(O)CO)C(O)CO	ok	O=C(C(=O)C(O)CO)C(O)CO	CCGOSJCOMBQFBP-UHFFFAOYSA-N	C6H10O6
development	CCLQKVKJOGVQLU-UHFFFAOYSA-N	NCCCC(=O)NC(Cc1c[nH]cn1)C(=O)O	ok	NCCCC(=O)NC(Cc1c[nH]cn1)C(=O)O	CCLQKVKJOGVQLU-UHFFFAOYSA-N	C10H16N4O3
development	CCNTUVFHVFQEJI-UHFFFAOYSA-N	CC=C1C2CCN3CCC4(c5cccc(OC)c5N(C(C)=O)C4C2)C13	ok	CC=C1C2CCN3CCC4(c5cccc(OC)c5N(C(C)=O)C4C2)C13	CCNTUVFHVFQEJI-UHFFFAOYSA-N	C21H26N2O2
development	CDCHDCWJMGXXRH-UHFFFAOYSA-N	Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2	ok	Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2	CDCHDCWJMGXXRH-UHFFFAOYSA-N	C16H11ClN4
development	CDHNVTRRQNLWKA-UHFFFAOYSA-N	COCc1c(-c2ccc(F)cc2)c(=CCC(O)CC(O)CC(=O)O)c(C(C)C)nc1=C(C)C	ok	COCc1c(-c2ccc(F)cc2)c(=CCC(O)CC(O)CC(=O)O)c(C(C)C)nc1=C(C)C	CDHNVTRRQNLWKA-UHFFFAOYSA-N	C26H34FNO5
development	CDOSHBSSFJOMGT-UHFFFAOYSA-N	C=CC(C)(O)CCC=C(C)C	ok	C=CC(C)(O)CCC=C(C)C	CDOSHBSSFJOMGT-UHFFFAOYSA-N	C10H18O
development	CEKNQQSFLQWWIY-UHFFFAOYSA-N	O=C(O)C=CCCC1C2CCC(C2)C1NS(=O)(=O)c1ccccc1	ok	O=C(O)C=CCCC1C2CCC(C2)C1NS(=O)(=O)c1ccccc1	CEKNQQSFLQWWIY-UHFFFAOYSA-N	C18H23NO4S
development	CEOCDNVZRAIOQZ-UHFFFAOYSA-N	Clc1cc(Cl)c(Cl)c(Cl)c1Cl	ok	Clc1cc(Cl)c(Cl)c(Cl)c1Cl	CEOCDNVZRAIOQZ-UHFFFAOYSA-N	C6HCl5
development	CESYFZMRVQIRNB-UHFFFAOYSA-N	OC(CCC[n+]1ccc(-c2ccc(Cl)cc2)cc1)c1ccc(F)cc1	ok	OC(CCC[n+]1ccc(-c2ccc(Cl)cc2)cc1)c1ccc(F)cc1	CESYFZMRVQIRNB-UHFFFAOYSA-N	C21H20ClFNO+
development	CEUORZQYGODEFX-UHFFFAOYSA-N	O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1	ok	O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1	CEUORZQYGODEFX-UHFFFAOYSA-N	C23H27Cl2N3O2
development	CEVCMCWHMHJEQS-UHFFFAOYSA-N	CCC(C)C(=O)OC1CC2CCC1(C)C2(C)C	ok	CCC(C)C(=O)OC1CC2CCC1(C)C2(C)C	CEVCMCWHMHJEQS-UHFFFAOYSA-N	C15H26O2
development	CEVOEEDUEYZGMY-UHFFFAOYSA-N	CCC(C)COC(=O)C=C(C)C	ok	CCC(C)COC(=O)C=C(C)C	CEVOEEDUEYZGMY-UHFFFAOYSA-N	C10H18O2
